name,english
M25A39,That no misfortune or calamity would set foot.
M25A40,You were shy and sensitive.
M25A41,Didn't you take sides on anything? Did you deny hearing things you knew the reason for?
M25A42,I am not your enemy.
M25A43,"That illusion, if you could ignore it, it would have been possible for us to meet."
M25A44,He had taken control of his mother's life for thirty full years.
M25A45,"And you, you had a job where you served people, you didn’t harm others to defend yourself."
M25A46,You are not someone who fulfills their duties.
M25A47,"You have a son, and he is in a very good position."
M25A48,Can you give me your suggestion?
M25A49,"Why do you keep asking why, why?"
M25A50,I understand their reason.
M25A51,Right after you moved here with your father.
M25A52,"I told you that I intend to finish my studies no matter what happens, and I also advised you to do the same."
M25A53,"And I told you the same thing at your wedding, Esther."
M25A54,Who was our father anyway? An exiled man?
M25A55,What did another 150 million people do in 1936? Well?
M25A56,He has more work for you.
M25A57,You think that I stole your life.
M25A58,You want to see me as a monster.
M25A59,Did you never wish to see my destruction? My destruction?
M25A60,You're pretending to be self-sacrificing.
M25A61,"While I gave you everything with all my heart, what did you give me in return?"
M25A62,Iniesta is sacrificing his life for revenge.
M25A63,Your only job is to surrender to everything in life.
M25A64,You don't dare to confess.
M25A65,Your failure does not give you moral authority.
M25A66,There are people living right now who would have died if it weren't for me.
M25A67,"You saw what you wanted, it gave it to you."
M25A68,What other role do you have?
M25A69,"I don't have time to explain, dear Laura. My horse-drawn carriage is waiting outside, and I'm in a hurry. Just sign it."
M25A70,"From the moment you entered this room, you lied to us."
M25H01,I am completely happy in solitude right now.
M25H02,The wounds of its blows are still lingering on my chest.
M25H03,This legitimacy is also a concept close to the law of England.
M25H04,"With black paint for the devil in the painting, they added a mustache and beard to you."
M25H05,Mr. Decide
M25N01,"Of course, I know that I should have told you this a few years ago."
M25N02,Maybe later we can sometimes sit together and talk.
M25N03,Our physical system is a natural entity composed of tissue. Our soul resides in this space and is positioned in our body like a tooth settled in the mouth.
M25N04,It is possible for a person to be saved from the danger of death.
M25N05,I heard about a woman named Madame Alice who lives in Paris with her children under the name Zhivago and has claims regarding this inheritance.
M25N06,I want to gather information about Margaret Munro during her time working at Ashkoub Hospital.
M25N07,I want to thank Kate Miller and the Ben Robbins group for their help and effort.
M25N08,"Mrs. Monroe, before coming to St. Anselm, worked as a nurse for some time at Ashkopsabanwan Hospital."
M25N09,I sent Keto Groupman Robbins to Ashkob Hospital to inquire about my wife's past.
M25N10,"After organizing the situation here, you must go to the Brin territories."
M25N11,I intend to send Lady Glyde and her sister there for a while; the sea air and the beach are beneficial for them.
M25N12,Help Ms. Laura pack her suitcase for tomorrow's trip.
M25N13,Are you sure that Rafael is an illegitimate child?
M25N14,Think of raising this child as almsgiving in the path of Jesus Christ and the Virgin Mary.
M25N15,"For me and the rest of the people who were at the dinner table last night, your hatred for Kramaton was not hidden."
M25N16,I had already told Sebastian's father that your departure from Santan Salm is not prohibited by the police.
M25N17,"In a few days, there will be no trace of the wound."
M25N18,Someone sent me an interesting letter.
M25N19,You can trust me.
M25N20,"Just like encountering someone in my profession who is more capable than me, I would undoubtedly delegate our duties to them so they could accomplish them with pride and success."
M25N21,"When we went to Warwick, he/she helped us a lot."
M25S01,"For the first time since my childhood, the feeling of brotherhood came alive in my heart."
M25S02,"Bik, we were running away from one thing."
M25S03,"Keep going, I'm so happy to listen to what you're saying."
M25S04,"My dear Tonia, my son Sasha, Professor Gamka, where are you? Why must we always be apart?"
M25S05,"If necessary, I will walk the entire way."
M25S06,What happened to them? Why hasn’t Lara mentioned anything about you in her letter?
M25S07,It's a strange coldness and indifference.
M25S08,How foolish I was to miss this home over and over again.
M25S09,I am receiving letters from Paris again.
M25S10,I was drowning in a sea of wrong beliefs. I was constantly thinking about competition.
M25S11,"During my mother's lifetime, my father fell in love with a dreamy, non-Russian princess. The result of this marriage was a son named Yefgraf."
M25S12,You had said we were living as pashas in the workers' homes of the railway.
M25S13,Who is the wretch that ruined your life?
M25S14,I feel like I'm not a stranger to it.
M25W01,A notebook
M25W02,Margaret Manjo?
M25W03,Does this mean a document from the first century AD?
M25W04,"Wow, so Rafael really is the last survivor of the Yarbodanta."
M25W05,Dr. Standard
M25W06,So how did you enter the church?
M25W07,How is it possible?
M25W08,Do you not speak?
M25W09,This
M25W10,"All these years,"
M26A01,Identifications are seen with discovery.
M26A02,Answer all my questions with one word: Yes or no?
M26A03,Be yourself again.
M26A04,"Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh."
M26A05,Do you think I can endure in this narrow cage for a long time?
M26A06,"Very well, it doesn’t matter if you love me or hate me. I am stronger than you, and I will take you with me. You will come with me by force."
M26A07,"If my ruling power is not worth enough to take the woman I love with me, then this power should be discarded."
M26A08,"Come, you must come with me."
M26A09,Understood. Could you please confirm if this phrase is transcribed correctly? It might help clarify the context for translation.
M26A10,So what are my companions doing? What are they doing that this leader of the gypsies was able to get here?
M26A11,"Now, you know me, and I know you."
M26A12,Take me to Bagher. Hit it!
M26A13,Do you think I would be willing to marry the leader of the bandits?
M26A14,Hurry with the cash.
M26A15,"""In a few hours, I will be the ruler of my own mind. My first action will be to arrest you and your accomplices."""
M26A16,"I command you, I will follow you everywhere."
M26A17,Why don't you use your power? Why?
M26A18,Germans don't choose it.
M26A19,"Doch, the nominated follower, is not home now?"
M26A20,These windows have no intention of turning off.
M26A21,Pay attention to your own mystics.
M26A22,"Soon, I will become an emperor."
M26A23,The executioner must grasp the condemned person's hair in their hand and separate it from the body.
M26A24,"""Surrender Ernani to us."""
M26A25,They oppressed us.
M26A26,"Samsha, you revive the friend. Quickly!"
M26A27,I will bring down your towers of intent and grow hemp in their place.
M26A28,Either choose two generations or whatever they want.
M26A29,Either this or that
M26A30,I emphasize my intention with action.
M26A31,But how is it possible for you to love an emperor and love a wandering vagabond?
M26A32,But I will kill him. Rest assured.
M26A33,Turn your head.
M26A34,"""Emperor Shah Jahan wants to speak with you."""
